country,country_code,region,city,id,osm_lat,osm_long,g_lat,g_long
Romania,RO,,Miercurea-Ciuc,1922432,46.3658398044994,25.8062552004901,46.367001,25.80945
Romania,RO,,Mihaesti,1922458,45.0280406867257,24.2457843879038,45.0227277,24.2442717
Romania,RO,,Mihaesti,1922462,45.0280406867257,24.2457843879038,45.0227277,24.2442717
Romania,RO,,Mihaesti,1922463,45.0280406867257,24.2457843879038,45.0227277,24.2442717
Romania,RO,,Mihai Bravu,1922470,44.948814352612,28.6540511583837,44.779179,27.720011
Romania,RO,,Mihai Bravu,1922471,44.948814352612,28.6540511583837,44.779179,27.720011
Romania,RO,,Mihai Viteazu,1922508,44.6451417286923,28.6775190071048,46.5413889,23.7472222
Romania,RO,,Mihai Viteazu,1922509,44.6451417286923,28.6775190071048,46.5413889,23.7472222
Romania,RO,,Mihail Eminescu,1922479,,,44.1181171,24.988296
Romania,RO,,Mihail Kogalniceanu,1922492,46.7956182472191,28.0673005693223,44.3666667,28.4583333
Romania,RO,,Mihail Kogalniceanu,1922494,46.7956182472191,28.0673005693223,44.3666667,28.4583333
Romania,RO,,Mihail Kogalniceanu,1922496,46.7956182472191,28.0673005693223,44.3666667,28.4583333
Romania,RO,,Mihaileni,1922481,46.4735454176012,25.8280516622371,47.965295,26.148984
Romania,RO,,Mihaileni,1922482,46.4735454176012,25.8280516622371,47.965295,26.148984
Romania,RO,,Mihaileni,1922483,46.4735454176012,25.8280516622371,47.965295,26.148984
Romania,RO,,Mihailesti,1922488,44.3178580531206,25.9175107762425,44.3238889,25.9069444
Romania,RO,,Mihalaseni,1922517,47.884489567509,27.0725372517492,47.8833333,27.0666667
Romania,RO,,Mihalt,1922522,46.1602395135756,23.726212058196,46.1612206,23.7275736
Romania,RO,,Milas,1922554,46.8202442,24.4332763,46.8166667,24.4333333
Romania,RO,,Milcoiu,1922557,45.0444555260981,24.4618430380315,45.0426849,24.4730548
Romania,RO,,Milcovul,1922566,45.6444340448141,27.2657137502437,45.65,27.2666667
Romania,RO,,Mileanca,1922567,48.0904458,26.6941333,48.0833333,26.7
Romania,RO,,Milisauti,1922578,47.7904996,25.9947519,47.7833333,26.0
Romania,RO,,Milosesti,1922582,44.2097908,26.3745169,45.88,27.23
Romania,RO,,Mintiu Gherlii,1922693,47.0552298053465,23.9394641986066,47.0539196,23.9429645
Romania,RO,,Mioveni,1922711,44.9574989386127,24.943283497233,44.9569444,24.9405556
Romania,RO,,Miraslau,1922712,46.3659971370228,23.7057952757452,46.3619891,23.7068884
Romania,RO,,Mircea Voda,1922720,44.7656406002002,25.5865831342421,45.1166667,27.3666667
Romania,RO,,Mircea Voda,1922723,44.7656406002002,25.5865831342421,45.1166667,27.3666667
Romania,RO,,Mircesti,1922730,47.0663068855873,26.8486612466207,47.0667,26.85
Romania,RO,,Miresu Mare,1922742,47.5029004392796,23.3401209262414,47.3,23.2
Romania,RO,,Mironeasa,1922759,46.9679101,27.4322384,46.965956,27.423533
Romania,RO,,Mirosi,1922764,44.4147670773188,24.9419496289546,44.4166667,24.9333333
Romania,RO,,Miroslava,1922765,47.1517258897499,27.5244113214625,47.15,27.5166667
Romania,RO,,Miroslovesti,1922769,47.1588502915507,26.6470374689014,47.15,26.65
Romania,RO,,Mirsid,1922773,47.2314388050399,23.1250758369275,47.2319808,23.116899
Romania,RO,,Mischii,1922784,44.3923350916387,23.8523750797311,44.3864225,23.8538865
Romania,RO,,Mitocu Dragomirnei,1922805,47.7301744910989,26.2464772305453,47.729858,26.246024
Romania,RO,,Mitoc,1922800,47.4635057,27.2390642,48.0969888,27.0153758
Romania,RO,,Mitreni,1922810,44.1694636,26.6089334,44.1666667,26.6
Romania,RO,,Mizil,1922821,45.002078,26.4438569,45.0,26.4405556
Romania,RO,,Moacsa,1922833,45.8736009668888,25.968077965692,45.8666667,25.9666667
Romania,RO,,Moara Vlasiei,1922864,44.6424346,26.2219198,44.636826,26.217258
Romania,RO,,Mociu,1922881,46.7943436,24.021475,46.7958333,24.0352778
Romania,RO,,Modelu,1922886,44.1962461,27.3851942,44.2,27.3833333
Romania,RO,,Moftinu Mare,1922902,47.6756063855115,22.6522043881548,47.6758872,22.6519006
Romania,RO,,Mogosani,1922910,44.6818922,25.4051534,47.746231,26.666809
Romania,RO,,Mogosesti-Siret,1922924,47.138434,26.7922883,47.1333333,26.7833333
Romania,RO,,Mogosesti,1922919,44.8811102438539,25.3965431365387,47.03672,27.51367
Romania,RO,,Mogosoaia,1922930,44.5263172,26.0033402,44.5333333,26.0
Romania,RO,,Mogos,1922928,45.6074696,24.8180614,46.272,23.278
Romania,RO,,Moinesti,1922948,46.4744527,26.4904587,46.482639,26.493959
Romania,RO,,Moisei,1922952,47.6539808,24.5506845,47.6561111,24.5380556
Romania,RO,,Moldova Noua,1922962,44.739264020398,21.6740623985371,44.726451,21.661303
Romania,RO,,Moldova Sulita,1922963,47.6933612,25.2414434,47.6884648,25.2319233
Romania,RO,,Moldovenesti,1922965,46.4989794,23.6706864,46.4986111,23.6702778
Romania,RO,,Moldoveni,1922966,43.7773922063018,24.7269936699879,46.8292,26.7973
Romania,RO,,Moldovita,1922970,44.7851203,21.7134057,47.6777797,25.5495917
Romania,RO,,Moneasa,1922992,46.4579868368275,22.2551034559156,46.4603468,22.2535709
Romania,RO,,Monor,1922997,46.9477304947013,24.6922546889369,46.948181,24.697017
Romania,RO,,Moraresti,1923013,45.007805219678,24.563074416862,45.0166667,24.5666667
Romania,RO,,Moravita,1923020,45.259094397838,21.2689999141953,45.256488,21.27542
Romania,RO,,Moreni,1923027,44.984773166771,25.640860959065,44.9802778,25.6444444
Romania,RO,,Moroeni,1923045,45.2142867405601,25.4372273157937,45.2403984,25.4486292
Romania,RO,,Morteni,1923051,44.664935743414,25.2362091665928,44.6666667,25.2333333
Romania,RO,,Morunglav,1923055,44.4560387059333,24.1091239984454,44.4587299,24.1092864
Romania,RO,,Mosna,1923070,46.0911753283964,24.3980695542119,46.92577,27.9531
Romania,RO,,Mosna,1923072,46.0911753283964,24.3980695542119,46.92577,27.9531
Romania,RO,,Mosnita Noua,1923082,45.7193350433487,21.3233803300888,45.7206388,21.3156457
Romania,RO,,Mosoaia,1923084,44.8294808503291,24.7768817203683,44.8323999,24.7757552
Romania,RO,,Mosteni,1923097,43.8596731019529,25.1399676214251,43.8608823,25.1391491
Romania,RO,,Motaeni,1923105,,,,
Romania,RO,,Motatei,1923108,44.0956503046008,23.2018963380839,44.1,23.2
Romania,RO,,Motca,1923110,47.2399198099868,26.604344935583,47.2381755,26.6041715
Romania,RO,,Motoseni,1923132,46.3138893625511,27.3975316923738,46.3301437,27.3872868
Romania,RO,,Motru,1923137,44.8030897,22.9733177,44.8036111,22.9708333
Romania,RO,,Movila Banului,1923141,44.9851333028649,26.6824925348631,44.9837381,26.6845413
Romania,RO,,Movila Miresei,1923144,,,45.22794,27.625111
Romania,RO,,Movila,1923149,44.7678209,25.5719669,44.5375216,27.7165528
Romania,RO,,Movileni,1923167,47.1992829271513,26.9016787208488,44.3666667,24.65
Romania,RO,,Movileni,1923168,47.1992829271513,26.9016787208488,44.3666667,24.65
Romania,RO,,Movileni,1923171,47.1992829271513,26.9016787208488,44.3666667,24.65
Romania,RO,,Movilita,1923174,44.6426222,26.4881004,44.63333,26.46667
Romania,RO,,Movilita,1923175,44.6426222,26.4881004,44.63333,26.46667
Romania,RO,,Mozaceni,1923178,44.5651895,25.163329,44.5793159,25.1434087
Romania,RO,,Muereasca,1923195,45.1893139398027,24.3117414197045,45.1859002,24.3225204
Romania,RO,,Mugeni,1923198,46.2575619880403,25.2211608731613,46.257035,25.2210098
Romania,RO,,Munteni Buzau,1923244,44.6383832,26.972877,44.6333,26.9833
Romania,RO,,Muntenii de Jos,1923247,46.606879,27.7684222,46.6051359,27.7687321
Romania,RO,,Munteni,1923253,47.3140119052087,27.1382132655475,45.921991,27.427608
Romania,RO,,Murgasi,1923286,44.4997360672424,23.8636184641931,44.5,23.8666667
Romania,RO,,Murgeni,1923290,46.1991230586989,28.0234327976365,46.212259,28.018483
Romania,RO,,Murgesti,1923291,45.3911877235226,26.8881371220955,45.4,26.8833333
Romania,RO,,Murighiol,1923300,45.0367681407579,29.1635323207393,45.0333333,29.1666667
Romania,RO,,Musenita,1923325,47.9668435,25.9968059,47.9613412,25.9818458
Romania,RO,,Musetesti,1923326,45.139687528749,23.4617377223436,45.1420467,23.4615031
Romania,RO,,Mândra,1921831,45.8198384799882,25.0475928452829,45.8207246,25.0465527
Romania,RO,,Mâsca,1922125,46.5536635,23.4575635,46.2975172,21.6715068
Romania,RO,,Nades,1923367,46.3211909204693,24.7330740162999,46.3213889,24.7191667
Romania,RO,,Nadlac,1923376,46.1685439580141,20.7535325243467,46.170448,20.759769
Romania,RO,,Nadrag,1923378,45.6500009,22.1833319,45.65,22.1833333
Romania,RO,,Naeni,1923380,45.0935785,26.4927592,45.0945422,26.4918923
Romania,RO,,Naidas,1923436,44.8807783915886,21.5896748823398,44.8801168,21.5890437
Romania,RO,,Nalbant,1923445,45.0480649454723,28.6155112725094,45.05,28.6166667
Romania,RO,,Namoloasa,1923449,45.5361024,27.5522579,45.5333333,27.55
Romania,RO,,Nana,1923453,44.26771,26.591989,44.2666667,26.5833333
Romania,RO,,Nanesti,1923459,46.0975660090862,27.3721886327745,45.5445294,27.4985071
Romania,RO,,Nanov,1923463,43.9915782795112,25.287104619621,43.992011,25.2873282
Romania,RO,,Napradea,1923468,47.3646527,23.3185054,47.0722222,21.9211111
Romania,RO,,Naruja,1923474,45.8153498051745,26.7769682618941,45.8266007,26.7778506
Romania,RO,,Nasaud,1923477,47.2865220290167,24.4036392537833,47.2833333,24.4066667
Romania,RO,,Nasturelu,1923484,43.6691591,25.4677487,43.6723739,25.4669157
Romania,RO,,Navodari,1923490,44.3211223313142,28.6068229980271,44.3211111,28.6133333
Romania,RO,,Neaua,1923517,46.4772319,24.8307198,46.4784329,24.8301881
Romania,RO,,Necsesti,1923524,46.3888175,22.9899848,44.25,25.15
Romania,RO,,Negomiru,1923560,,,,
Romania,RO,,Negrasi,1923566,44.5954868,25.1326314,44.6,25.1166667
Romania,RO,,Negresti-Oas,1923599,47.8701458937501,23.4304853794083,47.8694444,23.4241667
Romania,RO,,Negresti,1923597,44.9593115824138,25.073111518661,46.8365545,27.4571657
Romania,RO,,Negri,1923609,46.7072745,26.9800365,46.7074419,26.9801321
Romania,RO,,Negru Voda,1923616,43.8166983620504,28.2165173699374,43.82,28.22
Romania,RO,,Nehoiu,1923630,45.4196412038976,26.2966189555121,45.421692,26.296267
Romania,RO,,Nereju,1923677,45.717570113285,26.7108756973079,45.7166667,26.7166667
Romania,RO,,Nicolae Balcescu,1923714,44.3867942701435,28.3789713901918,46.4809957,26.9271705
Romania,RO,,Nicolae Balcescu,1923717,44.3867942701435,28.3789713901918,46.4809957,26.9271705
Romania,RO,,Nicolae Balcescu,1923722,44.3867942701435,28.3789713901918,46.4809957,26.9271705
Romania,RO,,Nicolae Titulescu,1923729,44.2728873739852,24.7544327427998,44.2702722,24.7566093
Romania,RO,,Nicoresti,1923748,45.9292642333872,27.3065149729829,44.437711,26.097367
Romania,RO,,Nicseni,1923752,47.8594024239403,26.6353894362405,47.8666667,26.6333333
Romania,RO,,Niculitel,1923767,45.1818757,28.4782601,45.1833333,28.4833333
Romania,RO,,Nistoresti,1923808,45.8296079554283,26.7295765308135,45.1966911,25.6784143
Romania,RO,,Nitchidorf,1923813,45.5833392,21.5333285,45.5825,21.5308333
Romania,RO,,Nocrich,1923828,45.8956991,24.4547965,45.8955556,24.4552778
Romania,RO,,Nojorid,1923833,46.9969531806722,21.8840891190839,46.9983126,21.8858809
Romania,RO,,Noslac,1923837,46.4062147232367,23.9314189394523,46.4,23.9333333
Romania,RO,,Novaci,1923853,45.1820415790614,23.6731137983184,45.18,23.67
Romania,RO,,Nucet,1923870,45.1584717009128,26.2901925111152,46.4841667,22.5613889
Romania,RO,,Nucet,1923874,45.1584717009128,26.2901925111152,46.4841667,22.5613889
Romania,RO,,Nuci,1923881,44.2796630960109,26.4138194146218,44.7208504,26.2994654
Romania,RO,,Nucsoara,1923885,45.3401811753468,24.7770253244141,45.340145,24.7805622
Romania,RO,,Nufaru,1923890,45.146915305767,28.9211677727268,45.15,28.9166667
Romania,RO,,Nuseni,1923892,47.098441,24.2026318,47.1,24.2
Romania,RO,,Nusfalau,1923893,47.1965547999541,22.7068363221047,47.197639,22.71723
Romania,RO,,Oancea,1923914,45.3459179,27.7332919,45.924239,28.123467
Romania,RO,,Oarja,1923924,44.7558469,24.9736278,44.7666667,24.9666667
Romania,RO,,Oarta de Jos,1923926,47.4575098956571,23.1298722422593,47.4569371,23.126879
Romania,RO,,Obarsia-Closani,1923939,45.0244350691172,22.6840487204147,45.0250341,22.6847677
Romania,RO,,Oboga,1923991,44.4266788296029,24.0862847367165,44.42144,24.082539
Romania,RO,,Obreja,1923998,46.172577288425,23.7670361551797,45.4790164,22.2586001
Romania,RO,,Ocland,1924027,46.1613481939442,25.4248216165818,46.1628838,25.4251311
Romania,RO,,Ocna Mures,1924034,46.3914385,23.8559737,46.39,23.86
Romania,RO,,Ocna Sibiului,1924036,45.8780364977292,24.0544963944965,45.8747222,24.0666667
Romania,RO,,Ocna Sugatag,1924037,47.7813212,23.9394772,47.7833333,23.9333333
Romania,RO,,Ocna de Fier,1924029,45.3401694,21.7751648,45.3418991,21.7744844
Romania,RO,,Ocnele Mari,1924038,45.0861662476523,24.3013104352241,45.0857476,24.3049409
Romania,RO,,Ocnita,1924040,44.993026520542,25.5555695833932,44.9833333,25.55
Romania,RO,,Ocolis,1924045,47.602034,23.5792692,46.4764,23.4681
Romania,RO,,Odaile,1924079,44.824132162719,26.0527118083645,44.8234342,26.0538346
Romania,RO,,Odobesti,1924094,45.7594985616077,27.068056157268,45.765572,27.07185
Romania,RO,,Odobesti,1924095,45.7594985616077,27.068056157268,45.765572,27.07185
Romania,RO,,Odoreu,1924098,47.7974784136967,22.9899832231786,47.7964927,22.9934129
Romania,RO,,Odorheiu Secuiesc,1924102,46.3111350510474,25.3028587808009,46.313011,25.3009
Romania,RO,,Ogra,1924130,46.4475204808758,24.3177607197793,46.4463465,24.3221771
Romania,RO,,Ogrezeni,1924137,44.4147029818539,25.770917513968,44.4166667,25.7666667
Romania,RO,,Ohaba Lunga,1924144,45.9070927,21.985971,45.9075471,21.9827335
Romania,RO,,Ohaba,1924149,45.7673252248225,25.1513744318866,45.8833333,22.6666667
Romania,RO,,Oinacu,1924168,43.953720842696,26.0160579948594,43.95,26.0166667
Romania,RO,,Oituz,1924173,46.072541673638,26.3904588854799,46.2037182,26.6263162
Romania,RO,,Ojdula,1924175,45.9833924536796,26.2634118566916,45.9833333,26.25
Romania,RO,,Olanu,1924184,44.8679221,24.2935146,44.862405,24.296473
Romania,RO,,Olari,1924191,44.3034108544822,24.2060907027782,46.3833333,21.55
Romania,RO,,Olcea,1924198,46.6834191,21.9839648,46.6833333,21.9833333
Romania,RO,,Oltenesti,1924217,46.5840256,27.9029454,46.5833333,27.9
Romania,RO,,Olteni,1924223,45.146103440109,24.3831983684127,44.0866667,26.6366667
Romania,RO,,Oltina,1924236,44.1685297574962,27.6683254401758,44.4297222,24.3641667
Romania,RO,,Oncesti,1924255,46.4802734123969,27.2624762248604,46.249926,26.771476
Romania,RO,,Onesti,1924263,47.4805279137698,27.1198684808967,46.249926,26.771476
Romania,RO,,Oniceni,1924265,46.8040449,27.1661718,44.7180556,26.6452778
Romania,RO,,Oporelu,1924280,44.5990041192022,24.4257593242581,44.5871768,24.4261792
Romania,RO,,Oprisor,1924295,44.2847158463263,23.0762629655998,44.283333,23.083333
Romania,RO,,Optasi,1924300,44.5636385239245,24.663174353281,44.5839908,24.6522755
Romania,RO,,Oradea,1924307,47.0562654463436,21.9377078402146,47.0722222,21.9211111
Romania,RO,,Orastie,1924319,45.8538280477842,23.1995881041906,45.85,23.1997222
Romania,RO,,Orastioara de Sus,1924322,45.7335305,23.1696611,45.7305507,23.1706221
Romania,RO,,Orasu Nou,1924329,47.8355298,23.291718,47.8328,23.2883
Romania,RO,,Oravita,1924339,45.0362566947478,21.7002879010544,45.0333333,21.6833333
Romania,RO,,Orbeni,1924352,46.2767945529955,27.0169300445654,46.282463,26.9870163
Romania,RO,,Orlat,1924382,45.7562824,23.9671347,45.7513889,23.9672222
Romania,RO,,Orlea,1924385,43.7536312338477,24.3756767375956,43.755199,24.38335
Romania,RO,,Orlesti,1924388,44.7980650478059,24.2293538574382,44.7971027,24.2278472
Romania,RO,,Ormenis,1924392,46.3971219554269,23.7163467582041,46.0045967,25.5553112
Romania,RO,,Orodel,1924395,44.5111013,25.0171552,44.2443501,23.2426829
Romania,RO,,Orsova,1924419,44.7260757071425,22.3966384058403,44.7252778,22.3961111
Romania,RO,,Ortisoara,1924425,45.9636056,21.1983354,45.9666667,21.2
Romania,RO,,Osesti,1924446,46.7589876,27.4846808,46.7622939,27.4816317
Romania,RO,,Osica de Sus,1924448,44.2586208393587,24.3050730382802,44.25,24.3166667
Romania,RO,,Osorheiu,1924460,,,,
Romania,RO,,Ostra,1924468,45.811087522031,25.0736584741981,47.3960575,25.7566362
Romania,RO,,Ostroveni,1924473,43.8061424823539,23.8984498242971,43.8120653,23.8940374
Romania,RO,,Ostrov,1924475,44.279693048549,24.3178677605924,44.105693,27.377802
Romania,RO,,Ostrov,1924479,44.279693048549,24.3178677605924,44.105693,27.377802
Romania,RO,,Oteleni,1924500,47.0663019919234,27.0276763214554,47.0618814,27.028108
Romania,RO,,Otelu Rosu,1924506,45.5197737026824,22.3584632224296,45.515887,22.356222
Romania,RO,,Otesani,1924508,45.0789312,24.0282151,45.0666667,24.0333333
Romania,RO,,Otopeni,1924524,44.5527444221466,26.0706750450758,44.553329,26.07666
Romania,RO,,Ovidiu,1924532,44.2554608916783,28.563240294715,44.257383,28.569633
Romania,RO,,Ozun,1924540,45.7972370437824,25.8477920731593,45.8,25.85
Romania,RO,,Pacureti,1924558,45.1418445,26.1333379,45.14491,26.1286151
Romania,RO,,Pades,1924566,45.0173396569962,22.8592055936014,45.0195977,22.856862
Romania,RO,,Padina,1924575,44.7727193224718,24.1285705456254,44.8333333,27.1166667
Romania,RO,,Padureni,1924600,45.7945700637353,27.0407167686152,45.6,21.2166667
Romania,RO,,Palanca,1924648,46.5387697108645,26.1219165530264,46.529218,26.143358
Romania,RO,,Palatca,1924662,46.8422497713682,23.9869908024303,46.8408333,23.9883333
Romania,RO,,Paltinis,1924695,45.4342475642239,22.1609925720586,45.6614124,23.9269346
Romania,RO,,Paltinis,1924696,45.4342475642239,22.1609925720586,45.6614124,23.9269346
Romania,RO,,Paltinoasa,1924708,47.5508422,25.9555185,47.55,25.95
Romania,RO,,Paltin,1924712,45.4686111,25.6963889,45.7810104,26.7186062
Romania,RO,,Panaci,1924721,47.2470176,25.3828954,47.2474539,25.3804471
Romania,RO,,Panatau,1924726,45.3237664895477,26.3900486097119,45.326012,26.386931
Romania,RO,,Pancesti,1924733,46.334465917936,27.0831366301433,46.2107706,27.061144
Romania,RO,,Panciu,1924735,45.9070912,27.0898993,45.909691,27.094431
Romania,RO,,Panet,1924746,46.55624236889,24.470660191585,46.55,24.4666667
Romania,RO,,Pangarati,1924749,46.9294911,26.2079148,46.9279824,26.1906911
Romania,RO,,Pantelimon,1924761,44.4539444297725,26.2143597460906,44.453752,26.221993
Romania,RO,,Pantelimon,1924762,44.4539444297725,26.2143597460906,44.453752,26.221993
Romania,RO,,Panticeu,1924768,47.0423039,23.5573208,47.0441667,23.5586111
Romania,RO,,Papiu Ilarian,1924783,46.5586172812529,24.1955620455281,46.5586506,24.1972763
Romania,RO,,Parava,1924830,46.309541,26.9866514,46.309709,26.968496
Romania,RO,,Pardina,1924835,45.3078032,28.9569099,45.3108914,28.9601813
Romania,RO,,Pardosi,1924838,45.4545741,26.8827343,45.4554541,26.8819077
