country,country_code,region,city,id,lat,long,lat,lng
Belgium,BE,,Aubel,171337,50.7021296,,50.7021296,5.8592295
Belgium,BE,,Avelgem,171434,50.77597,,50.77597,3.44532
Belgium,BE,,Awans,171450,50.6669444,,50.6669444,5.4633333
Belgium,BE,,Aywaille,171458,50.47318,,50.47318,5.67584
Belgium,BE,,Baarle-Hertog,171473,51.4069842,,51.4069842,4.8933004
Belgium,BE,,Baelen,171499,50.6301763,,50.6301763,5.9692046
Belgium,BE,,Balen,171533,51.1708903,,51.1708903,5.1668282
Belgium,BE,,Bassenge,171637,50.755662,,50.755662,5.5959255
Belgium,BE,,Bastogne,171658,50.0041667,,50.0041667,5.72
Belgium,BE,,Beaumont,171711,50.23722,,50.23722,4.23985
Belgium,BE,,Beauraing,171714,50.1088889,,50.1088889,4.9561111
Belgium,BE,,Beauvechain,171725,50.781842,,50.781842,4.769919
Belgium,BE,,Beernem,171770,51.14352,,51.14352,3.3399
Belgium,BE,,Beersel,171773,50.7669262,,50.7669262,4.3084744
Belgium,BE,,Beerse,171771,51.32096,,51.32096,4.851822
Belgium,BE,,Begijnendijk,171792,51.0186111,,51.0186111,4.785
Belgium,BE,,Bekkevoort,171822,50.9333333,,50.9333333,4.9666667
Belgium,BE,,Beloeil,171868,50.5487594,,50.5487594,3.7352249
Belgium,BE,,Beringen,171959,51.050797,,51.050797,5.229321
Belgium,BE,,Berlaar,171973,51.1163889,,51.1163889,4.6566667
Belgium,BE,,Berlare,171976,51.0174273,,51.0174273,4.0058218
Belgium,BE,,Berloz,171982,50.69875,,50.69875,5.21265
Belgium,BE,,Bernissart,171986,50.4743736,,50.4743736,3.6504695
Belgium,BE,,Bertem,171992,50.8644751,,50.8644751,4.6303588
Belgium,BE,,Bertogne,172002,50.0833333,,50.0833333,5.6666667
Belgium,BE,,Bertrix,172004,49.8544444,,49.8544444,5.2522222
Belgium,BE,,Beveren,172056,51.2166667,,51.2166667,4.25
Belgium,BE,,Bever,172050,50.71687,,50.71687,3.94067
Belgium,BE,,Beyne-Heusay,172070,50.6216012,,50.6216012,5.6558548
Belgium,BE,,Bierbeek,172089,50.8279,,50.8279,4.75981
Belgium,BE,,Bilzen,172136,50.8718971,,50.8718971,5.5167162
Belgium,BE,,Binche,172137,50.411134,,50.411134,4.169462
Belgium,BE,,Bièvre,172117,49.9402778,,49.9402778,5.015
Belgium,BE,,Blankenberge,172188,51.3123743,,51.3123743,3.1327685
Belgium,BE,,Blegny,172207,50.67353,,50.67353,5.72525
Belgium,BE,,Bocholt,172265,51.17291,,51.17291,5.57899
Belgium,BE,,Boechout,172279,51.15886,,51.15886,4.49172
Belgium,BE,,Bonheiden,172431,51.02221,,51.02221,4.54803
Belgium,BE,,Boom,172464,51.091541,,51.091541,4.368926
Belgium,BE,,Boortmeerbeek,172475,50.978693,,50.978693,4.572164
Belgium,BE,,Borgloon,172490,50.80613,,50.80613,5.34302
Belgium,BE,,Bornem,172506,51.0996057,,51.0996057,4.2404586
Belgium,BE,,Borsbeek,172512,51.194179,,51.194179,4.481594
Belgium,BE,,Bouillon,172654,49.79607,,49.79607,5.072403
Belgium,BE,,Boussu,172694,50.431179,,50.431179,3.797873
Belgium,BE,,Boutersem,172701,50.8333333,,50.8333333,4.8333333
Belgium,BE,,Braine-le-Château,172758,50.6802986,,50.6802986,4.2689347
Belgium,BE,,Braine-le-Comte,172759,50.608334,,50.608334,4.141006
Belgium,BE,,Braives,172760,50.6166667,,50.6166667,5.1333333
Belgium,BE,,Brasschaat,172781,51.29227,,51.29227,4.49419
Belgium,BE,,Brecht,172788,51.3496533,,51.3496533,4.6377227
Belgium,BE,,Bredene,172792,51.2336111,,51.2336111,2.9755556
Belgium,BE,,Bree,172798,51.14099,,51.14099,5.59802
Belgium,BE,,Brugelette,172911,50.596165,,50.596165,3.858146
Belgium,BE,,Brugge,172915,51.2108365,,51.2108365,3.2248692
Belgium,BE,,Brunehaut,172958,50.522371,,50.522371,3.392571
Belgium,BE,,Brussels,172964,50.8503396,,50.8503396,4.3517103
Belgium,BE,,Buggenhout,173009,51.014359,,51.014359,4.204424
Belgium,BE,,Bullingen,173036,50.40314,,50.40314,6.27891
Belgium,BE,,Burdinne,173051,50.58411,,50.58411,5.07643
Belgium,BE,,Butgenbach,173089,50.4266339,,50.4266339,6.2042885
Belgium,BE,,Celles,173213,50.7125367,,50.7125367,3.4574924
Belgium,BE,,Cerfontaine,173226,50.1692339,,50.1692339,4.4106574
Belgium,BE,,Chapelle-lez-Herlaimont,173297,50.4666667,,50.4666667,4.2833333
Belgium,BE,,Charleroi,173307,50.4108095,,50.4108095,4.444643
Belgium,BE,,Chastre,173319,50.6,,50.6,4.6333333
Belgium,BE,,Chaudfontaine,173333,50.5833333,,50.5833333,5.6333333
Belgium,BE,,Chaumont-Gistoux,173338,50.67687,,50.67687,4.71943
Belgium,BE,,Chimay,173402,50.048362,,50.048362,4.320321
Belgium,BE,,Chiny,173404,49.7405487,,49.7405487,5.3427691
Belgium,BE,,Chièvres,173400,50.583986,,50.583986,3.806936
Belgium,BE,,Châtelet,173327,50.403156,,50.403156,4.527303
Belgium,BE,,Ciney,173416,50.2956548,,50.2956548,5.1008264
Belgium,BE,,Clavier,173436,50.4114801,,50.4114801,5.3635498
Belgium,BE,,Colfontaine,173497,50.4,,50.4,3.85
Belgium,BE,,Comblain-au-Pont,173511,50.47539,,50.47539,5.57475
Belgium,BE,,Courcelles,173630,50.463298,,50.463298,4.3740548
Belgium,BE,,Court-Saint-Étienne,173641,50.6422504,,50.6422504,4.5680813
Belgium,BE,,Couvin,173654,50.05197,,50.05197,4.49457
Belgium,BE,,Crisnée,173683,50.71714,,50.71714,5.39812
Belgium,BE,,Dalhem,173782,50.712909,,50.712909,5.729181
Belgium,BE,,Damme,173785,51.250818,,51.250818,3.287712
Belgium,BE,,Daverdisse,173811,50.021171,,50.021171,5.115578
Belgium,BE,,De Haan,173874,51.271947,,51.271947,3.040091
Belgium,BE,,De Panne,174077,51.09692,,51.09692,2.58331
Belgium,BE,,De Pinte,174082,50.991095,,50.991095,3.650462
Belgium,BE,,Deerlijk,173863,50.85098,,50.85098,3.353722
Belgium,BE,,Deinze,173913,50.98788,,50.98788,3.52449
Belgium,BE,,Denderleeuw,174016,50.88452,,50.88452,4.07622
Belgium,BE,,Dendermonde,174017,51.02873,,51.02873,4.09874
Belgium,BE,,Dentergem,174068,50.9636458,,50.9636458,3.4186283
Belgium,BE,,Dessel,174138,51.238107,,51.238107,5.116973
Belgium,BE,,Destelbergen,174151,51.054075,,51.054075,3.800096
Belgium,BE,,Diepenbeek,174243,50.91083,,50.91083,5.41336
Belgium,BE,,Diest,174252,50.98965,,50.98965,5.05016
Belgium,BE,,Diksmuide,174269,51.0317064,,51.0317064,2.8639865
Belgium,BE,,Dilbeek,174271,50.84719,,50.84719,4.25777
Belgium,BE,,Dinant,174274,50.260494,,50.260494,4.9127457
Belgium,BE,,Dison,174279,50.6139839,,50.6139839,5.8845239
Belgium,BE,,Doische,174291,50.1362261,,50.1362261,4.7461199
Belgium,BE,,Donceel,174300,50.6463528,,50.6463528,5.3206722
Belgium,BE,,Dour,174359,50.39633,,50.39633,3.781435
Belgium,BE,,Drogenbos,174433,50.7833333,,50.7833333,4.3166667
Belgium,BE,,Duffel,174468,51.095286,,51.095286,4.5099
Belgium,BE,,Durbuy,174498,50.35306,,50.35306,5.45604
Belgium,BE,,Edegem,174527,51.152982,,51.152982,4.4380338
Belgium,BE,,Eeklo,174566,51.187908,,51.187908,3.561291
Belgium,BE,,Ellezelles,174701,50.7340811,,50.7340811,3.6784533
Belgium,BE,,Enghien,174763,50.6947421,,50.6947421,4.0418582
Belgium,BE,,Engis,174764,50.5666667,,50.5666667,5.4
Belgium,BE,,Erquelinnes,174814,50.3073558,,50.3073558,4.1113839
Belgium,BE,,Esneux,174836,50.5350096,,50.5350096,5.568372
Belgium,BE,,Essen,174853,51.4616667,,51.4616667,4.4558333
Belgium,BE,,Estaimpuis,174859,50.70444,,50.70444,3.26435
Belgium,BE,,Eupen,174877,50.6292029,,50.6292029,6.0337111
Belgium,BE,,Evergem,174890,51.1099708,,51.1099708,3.7067221
Belgium,BE,,Faimes,174935,50.66183,,50.66183,5.26009
Belgium,BE,,Farciennes,174962,50.42994,,50.42994,4.5415
Belgium,BE,,Fauvillers,174992,49.851562,,49.851562,5.6627735
Belgium,BE,,Ferrières,175031,50.40087,,50.40087,5.611004
Belgium,BE,,Fexhe-le-Haut-Clocher,175038,50.664991,,50.664991,5.400518
Belgium,BE,,Fleurus,175081,50.4822605,,50.4822605,4.5511869
Belgium,BE,,Flobecq,175087,50.7367,,50.7367,3.73852
Belgium,BE,,Floreffe,175095,50.43405,,50.43405,4.75922
Belgium,BE,,Florennes,175096,50.2505512,,50.2505512,4.6051131
Belgium,BE,,Florenville,175098,49.6977116,,49.6977116,5.3119224
Belgium,BE,,Fléron,175078,50.6205901,,50.6205901,5.6862156
Belgium,BE,,Frameries,175267,50.4,,50.4,3.9
Belgium,BE,,Galmaarden,175381,50.753641,,50.753641,3.971298
Belgium,BE,,Gavere,175415,50.92634,,50.92634,3.663113
Belgium,BE,,Gedinne,175426,49.98081,,49.98081,4.93707
Belgium,BE,,Geel,175428,51.164768,,51.164768,4.989791
Belgium,BE,,Geer,175443,50.6701762,,50.6701762,5.1828092
Belgium,BE,,Geetbets,175451,50.894268,,50.894268,5.1126993
Belgium,BE,,Gembloux,175491,50.561293,,50.561293,4.701531
Belgium,BE,,Genappe,175508,50.611566,,50.611566,4.451384
Belgium,BE,,Genk,175542,50.96613,,50.96613,5.5021
Belgium,BE,,Gent,175555,51.05665,,51.05665,3.72
Belgium,BE,,Geraardsbergen,175561,50.7704243,,50.7704243,3.8723864
Belgium,BE,,Gerpinnes,175591,50.3373282,,50.3373282,4.5277925
Belgium,BE,,Gesves,175597,50.4024613,,50.4024613,5.0755536
Belgium,BE,,Gingelom,175651,50.74713,,50.74713,5.138654
Belgium,BE,,Gistel,175656,51.1565817,,51.1565817,2.9692226
Belgium,BE,,Glabbeek,175667,50.86895,,50.86895,4.95747
Belgium,BE,,Gooik,175736,50.7952811,,50.7952811,4.1180489
Belgium,BE,,Gouvy,175789,50.1833333,,50.1833333,5.9333333
Belgium,BE,,Grez-Doiceau,175933,50.7386097,,50.7386097,4.6974205
Belgium,BE,,Grimbergen,175945,50.93358,,50.93358,4.3732
Belgium,BE,,Grobbendonk,175963,51.188785,,51.188785,4.735852
Belgium,BE,,Haacht,176148,50.9766667,,50.9766667,4.6372222
Belgium,BE,,Haaltert,176161,50.9,,50.9,4.0
Belgium,BE,,Habay,176182,49.73,,49.73,5.6166667
Belgium,BE,,Halen,176272,50.9485,,50.9485,5.11117
Belgium,BE,,Halle,176290,50.733333,,50.733333,4.233333
Belgium,BE,,Hamme,176329,51.09106,,51.09106,4.14086
Belgium,BE,,Hamoir,176333,50.4267955,,50.4267955,5.5315795
Belgium,BE,,Hamois,176336,50.3333333,,50.3333333,5.15
Belgium,BE,,Hannut,176370,50.671001,,50.671001,5.078567
Belgium,BE,,Harelbeke,176401,50.85667,,50.85667,3.31061
Belgium,BE,,Hasselt,176441,50.93069,,50.93069,5.33248
Belgium,BE,,Hastière,176445,50.2166667,,50.2166667,4.8166667
Belgium,BE,,Havelange,176539,50.3833333,,50.3833333,5.2333333
Belgium,BE,,Heers,176593,50.75368,,50.75368,5.30209
Belgium,BE,,Heist-op-den-Berg,176699,51.07443,,51.07443,4.72952
Belgium,BE,,Hemiksem,176757,51.14518,,51.14518,4.33834
Belgium,BE,,Hensies,176781,50.432779,,50.432779,3.684904
Belgium,BE,,Herbeumont,176793,49.780231,,49.780231,5.242033
Belgium,BE,,Herentals,176814,51.1768541,,51.1768541,4.8355946
Belgium,BE,,Herenthout,176818,51.1394506,,51.1394506,4.7564892
Belgium,BE,,Herent,176816,50.908172,,50.908172,4.670524
Belgium,BE,,Herk-de-Stad,176831,50.939241,,50.939241,5.168733
Belgium,BE,,Herne,176853,50.7241667,,50.7241667,4.0338889
Belgium,BE,,Herselt,176869,51.05102,,51.05102,4.882259
Belgium,BE,,Herstal,176871,50.6625,,50.6625,5.6233333
Belgium,BE,,Herstappe,176872,50.72653,,50.72653,5.426
Belgium,BE,,Herve,176882,50.6403,,50.6403,5.79448
Belgium,BE,,Herzele,176885,50.881332,,50.881332,3.889665
Belgium,BE,,Hoegaarden,177087,50.775085,,50.775085,4.889302
Belgium,BE,,Hoeilaart,177090,50.7674863,,50.7674863,4.4740458
Belgium,BE,,Hoeselt,177116,50.846032,,50.846032,5.49051
Belgium,BE,,Holsbeek,177218,50.92113,,50.92113,4.75696
Belgium,BE,,Hooglede,177328,50.97866,,50.97866,3.08199
Belgium,BE,,Hoogstraten,177340,51.4021866,,51.4021866,4.7619387
Belgium,BE,,Hotton,177395,50.26728,,50.26728,5.44568
Belgium,BE,,Houffalize,177406,50.1322172,,50.1322172,5.7895852
Belgium,BE,,Houthulst,177461,50.9773679,,50.9773679,2.9456829
Belgium,BE,,Houyet,177479,50.1854752,,50.1854752,5.009969
Belgium,BE,,Hove,177482,51.1539,,51.1539,4.47104
Belgium,BE,,Huldenberg,177522,50.7885995,,50.7885995,4.5880687
Belgium,BE,,Hulshout,177539,51.075,,51.075,4.7891667
Belgium,BE,,Huy,177588,50.5186111,,50.5186111,5.2327778
Belgium,BE,,Héron,176858,50.547004,,50.547004,5.100039
Belgium,BE,,Ichtegem,177599,51.09289,,51.09289,3.013877
Belgium,BE,,Ieper,177603,50.8512778,,50.8512778,2.8841944
Belgium,BE,,Incourt,177627,50.69188,,50.69188,4.7966
Belgium,BE,,Ingelmunster,177634,50.92325,,50.92325,3.26284
Belgium,BE,,Ittre,177664,50.643741,,50.643741,4.264491
Belgium,BE,,Izegem,177670,50.92019,,50.92019,3.214185
Belgium,BE,,Jabbeke,177675,51.18297,,51.18297,3.09493
Belgium,BE,,Jalhay,177679,50.5588226,,50.5588226,5.9662952
Belgium,BE,,Jodoigne,177734,50.72336,,50.72336,4.87115
Belgium,BE,,Juprelle,177761,50.706706,,50.706706,5.532798
Belgium,BE,,Jurbise,177763,50.5328889,,50.5328889,3.9107946
Belgium,BE,,Kalmthout,177811,51.38298,,51.38298,4.47518
Belgium,BE,,Kampenhout,177834,50.941837,,50.941837,4.5551
Belgium,BE,,Kapelle-op-den-Bos,177870,51.009329,,51.009329,4.363771
Belgium,BE,,Kapellen,177865,51.313213,,51.313213,4.433553
Belgium,BE,,Kaprijke,177887,51.21611,,51.21611,3.619758
Belgium,BE,,Kasterlee,177905,51.2408333,,51.2408333,4.9666667
Belgium,BE,,Keerbergen,177941,51.0057936,,51.0057936,4.6320416
Belgium,BE,,Kemis,2674414,"",,"",""
Belgium,BE,,Kinrooi,178082,51.14552,,51.14552,5.74113
Belgium,BE,,Knesselare,178272,51.139163,,51.139163,3.416034
Belgium,BE,,Knokke-Heist,178282,51.3413889,,51.3413889,3.2869444
Belgium,BE,,Koekelare,178302,51.089265,,51.089265,2.977801
Belgium,BE,,Koksijde,178325,51.1055159,,51.1055159,2.6501419
Belgium,BE,,Kontich,178359,51.131279,,51.131279,4.44784
Belgium,BE,,Kortemark,178394,51.0286111,,51.0286111,3.0444444
Belgium,BE,,Kortenaken,178395,50.9,,50.9,5.05
Belgium,BE,,Kortenberg,178396,50.88838,,50.88838,4.54408
Belgium,BE,,Kortessem,178404,50.85888,,50.85888,5.38947
Belgium,BE,,Kortrijk,178410,50.82333,,50.82333,3.25882
Belgium,BE,,Kraainem,178437,50.8610856,,50.8610856,4.4592974
Belgium,BE,,Kruibeke,178500,51.1686111,,51.1686111,4.3091667
Belgium,BE,,Kruishoutem,178521,50.906603,,50.906603,3.524811
Belgium,BE,,Kuurne,178558,50.85397,,50.85397,3.287
Belgium,BE,,La Bruyère,178669,50.55,,50.55,4.8
Belgium,BE,,La Hulpe,178852,50.7309955,,50.7309955,4.4856707
Belgium,BE,,La Louvière,178887,50.4747995,,50.4747995,4.1837388
Belgium,BE,,La Roche-en-Ardenne,179079,50.181616,,50.181616,5.5759208
Belgium,BE,,Laarne,178612,51.0304538,,51.0304538,3.8535988
Belgium,BE,,Lanaken,178940,50.8925,,50.8925,5.6497222
Belgium,BE,,Landen,178951,50.754608,,50.754608,5.079366
Belgium,BE,,Lebbeke,179186,51.0,,51.0,4.1166667
Belgium,BE,,Ledegem,179253,50.852727,,50.852727,3.131533
Belgium,BE,,Lede,179255,50.96642,,50.96642,3.97737
Belgium,BE,,Lendelede,179406,50.8858333,,50.8858333,3.2372222
Belgium,BE,,Lennik,179414,50.8122,,50.8122,4.16778
Belgium,BE,,Lens,179416,50.55786,,50.55786,3.89985
Belgium,BE,,Leopoldsburg,179422,51.1169444,,51.1169444,5.2558333
Belgium,BE,,Lessines,179711,50.7116667,,50.7116667,3.83
Belgium,BE,,Leuven,179789,50.877571,,50.877571,4.704328
Belgium,BE,,Libin,179825,49.9815451,,49.9815451,5.2572
Belgium,BE,,Lichtervelde,179838,51.0277074,,51.0277074,3.1439095
Belgium,BE,,Liedekerke,179841,50.86891,,50.86891,4.08729
Belgium,BE,,Lierneux,179853,50.2848031,,50.2848031,5.7950312
Belgium,BE,,Lier,2674420,51.1302138,,51.1302138,4.5715092
Belgium,BE,,Lille,179883,51.2420452,,51.2420452,4.8232254
Belgium,BE,,Limbourg,179896,50.6122306,,50.6122306,5.9403028
Belgium,BE,,Lincent,179907,50.71275,,50.71275,5.03614
Belgium,BE,,Linkebeek,179924,50.7666667,,50.7666667,4.3333333
Belgium,BE,,Lint,179933,51.127649,,51.127649,4.496904
Belgium,BE,,Liège,179846,50.6325574,,50.6325574,5.5796662
Belgium,BE,,Lobbes,179968,50.3520052,,50.3520052,4.2665184
Belgium,BE,,Lochristi,179975,51.0967808,,51.0967808,3.8348791
Belgium,BE,,Lokeren,179998,51.1023413,,51.1023413,3.9940663
Belgium,BE,,Lommel,180020,51.2304193,,51.2304193,5.3110063
Belgium,BE,,Londerzeel,180027,51.00311,,51.00311,4.3026
Belgium,BE,,Lontzen,180055,50.68113,,50.68113,6.00716
Belgium,BE,,Lovendegem,180124,51.096129,,51.096129,3.608534
Belgium,BE,,Lubbeek,180142,50.8833333,,50.8833333,4.8333333
Belgium,BE,,Lummen,180165,50.9861111,,50.9861111,5.1908333
Belgium,BE,,Léglise,179333,49.8000238,,49.8000238,5.5376254
Belgium,BE,,Maaseik,180207,51.0983909,,51.0983909,5.7837625
Belgium,BE,,Maasmechelen,180209,50.96432,,50.96432,5.69511
Belgium,BE,,Machelen,180217,50.9102778,,50.9102778,4.4366667
Belgium,BE,,Maldegem,180291,51.2088889,,51.2088889,3.4463889
Belgium,BE,,Malmédy,180315,50.427219,,50.427219,6.025745
Belgium,BE,,Manage,180329,50.499402,,50.499402,4.237712
Belgium,BE,,Manhay,180344,50.2908885,,50.2908885,5.6614499
Belgium,BE,,Marche-en-Famenne,180369,50.2282896,,50.2282896,5.3441606
Belgium,BE,,Marchin,180377,50.466725,,50.466725,5.242713
Belgium,BE,,Martelange,180446,49.8166667,,49.8166667,5.7333333
Belgium,BE,,Mechelen,180520,51.02511,,51.02511,4.47658
Belgium,BE,,Meerhout,180553,51.1313889,,51.1313889,5.0786111
Belgium,BE,,Meise,180625,50.9529168,,50.9529168,4.3115653
Belgium,BE,,Meix-devant-Virton,180627,49.60505,,49.60505,5.47575
Belgium,BE,,Melle,180653,51.0029,,51.0029,3.8017
Belgium,BE,,Menen,180675,50.79343,,50.79343,3.12263
Belgium,BE,,Merbes-le-Château,180685,50.32433,,50.32433,4.16479
Belgium,BE,,Merchtem,180689,50.95,,50.95,4.2333333
Belgium,BE,,Merelbeke,180693,50.992535,,50.992535,3.743923
Belgium,BE,,Merksplas,180704,51.35805,,51.35805,4.86339
Belgium,BE,,Mesen,180720,50.7641667,,50.7641667,2.8988889
Belgium,BE,,Messancy,180728,49.59377,,49.59377,5.81455
Belgium,BE,,Mettet,180738,50.321735,,50.321735,4.663451
Belgium,BE,,Meulebeke,180741,50.9497222,,50.9497222,3.2869444
Belgium,BE,,Middelkerke,180794,51.1847222,,51.1847222,2.8191667
Belgium,BE,,Modave,180849,50.446358,,50.446358,5.294768
Belgium,BE,,Moerbeke,180857,51.173409,,51.173409,3.94401
Belgium,BE,,Mol,180964,51.191087,,51.191087,5.1170647
Belgium,BE,,Momignies,180973,50.0262706,,50.0262706,4.1661787
Belgium,BE,,Mons,180998,50.4542408,,50.4542408,3.956659
Belgium,BE,,Mont-Saint-Guibert,181066,50.63443,,50.63443,4.61055
Belgium,BE,,Moorslede,181089,50.891147,,50.891147,3.0632369
Belgium,BE,,Morlanwelz,181111,50.44888,,50.44888,4.24026
Belgium,BE,,Mortsel,181124,51.1666667,,51.1666667,4.45
Belgium,BE,,Mouscron,181171,50.743754,,50.743754,3.220815
Belgium,BE,,Musson,181238,49.55884,,49.55884,5.70505
Belgium,BE,,Namur,181274,50.465328,,50.465328,4.867665
Belgium,BE,,Nandrin,181275,50.50745,,50.50745,5.42009
Belgium,BE,,Nassogne,181284,50.12894,,50.12894,5.34176
Belgium,BE,,Nazareth,181296,50.960611,,50.960611,3.598468
Belgium,BE,,Neerpelt,181369,51.2277778,,51.2277778,5.4422222
Belgium,BE,,Neufchâteau,181429,49.8417539,,49.8417539,5.434177
Belgium,BE,,Nevele,181458,51.0343466,,51.0343466,3.5478736
Belgium,BE,,Niel,181472,51.108922,,51.108922,4.334816
Belgium,BE,,Nieuwerkerken,181514,50.86475,,50.86475,5.18869
Belgium,BE,,Nieuwpoort,181533,51.1292299,,51.1292299,2.7478031
Belgium,BE,,Nijlen,181542,51.1613664,,51.1613664,4.6705129
Belgium,BE,,Ninove,181562,50.8336386,,50.8336386,4.0188286
Belgium,BE,,Nivelles,181570,50.59787,,50.59787,4.32851
Belgium,BE,,Ohey,181710,50.4366759,,50.4366759,5.1246042
Belgium,BE,,Olen,181724,51.1662602,,51.1662602,4.8989077
Belgium,BE,,Olne,181734,50.5901,,50.5901,5.74647
Belgium,BE,,Onhaye,181758,50.2415081,,50.2415081,4.8398572
Belgium,BE,,Oosterzele,181818,50.9458333,,50.9458333,3.8041667
Belgium,BE,,Oostkamp,181825,51.1545363,,51.1545363,3.2332169
Belgium,BE,,Oostrozebeke,181836,50.92259,,50.92259,3.32789
Belgium,BE,,Opglabbeek,181858,51.0422222,,51.0422222,5.5825
Belgium,BE,,Opwijk,181897,50.9666667,,50.9666667,4.1833333
Belgium,BE,,Oreye,181908,50.7166667,,50.7166667,5.35
Belgium,BE,,Ostend,181937,51.2166667,,51.2166667,2.9
Belgium,BE,,Oud-Heverlee,182003,50.8371647,,50.8371647,4.6633371
Belgium,BE,,Oud-Turnhout,182014,51.3177601,,51.3177601,4.982845
Belgium,BE,,Oudenaarde,181972,50.8469547,,50.8469547,3.6013676
Belgium,BE,,Oudenburg,181979,51.1826,,51.1826,3.005935
Belgium,BE,,Ouffet,182017,50.4381,,50.4381,5.46538
Belgium,BE,,Oupeye,182024,50.7084747,,50.7084747,5.6468265
Belgium,BE,,Overijse,182072,50.77381,,50.77381,4.53475
Belgium,BE,,Overpelt,182084,51.2102694,,51.2102694,5.4225379
Belgium,BE,,Paliseul,182129,49.9037207,,49.9037207,5.1345355
Belgium,BE,,Pecq,182221,50.68548,,50.68548,3.33868
Belgium,BE,,Peer,182233,51.129012,,51.129012,5.460475
Belgium,BE,,Pepingen,182259,50.75,,50.75,4.15
Belgium,BE,,Pepinster,182262,50.572515,,50.572515,5.805169
Belgium,BE,,Perwez,182289,50.62395,,50.62395,4.81503
Belgium,BE,,Philippeville,182407,50.1958462,,50.1958462,4.5430358
Belgium,BE,,Pittem,182481,50.99296,,50.99296,3.26497
Belgium,BE,,Plombières,182555,50.7333333,,50.7333333,5.95
Belgium,BE,,Pont-à-Celles,182622,50.5135288,,50.5135288,4.3580067
Belgium,BE,,Poperinge,182660,50.85,,50.85,2.7166667
Belgium,BE,,Profondeville,182766,50.3756621,,50.3756621,4.8674002
Belgium,BE,,Putte,182807,51.054027,,51.054027,4.633303
Belgium,BE,,Puurs,182813,51.075,,51.075,4.28925
Belgium,BE,,Péruwelz,182286,50.5105818,,50.5105818,3.5936738
Belgium,BE,,Quaregnon,182828,50.440464,,50.440464,3.863868
Belgium,BE,,Quiévrain,182869,50.406263,,50.406263,3.687314
Belgium,BE,,Raeren,182898,50.6666667,,50.6666667,6.1166667
Belgium,BE,,Ranst,182946,51.1889958,,51.1889958,4.5609189
Belgium,BE,,Ravels,182980,51.370922,,51.370922,4.9939098
Belgium,BE,,Remicourt,183067,50.6802,,50.6802,5.32844
Belgium,BE,,Rendeux,183089,50.2348339,,50.2348339,5.5081521
Belgium,BE,,Retie,183130,51.2669664,,51.2669664,5.0842508
Belgium,BE,,Riemst,183173,50.80954,,50.80954,5.59984
Belgium,BE,,Rijkevorsel,183199,51.348812,,51.348812,4.762252
Belgium,BE,,Rixensart,183243,50.716995,,50.716995,4.531721
Belgium,BE,,Rochefort,183269,50.1596036,,50.1596036,5.2221665
Belgium,BE,,Roeselare,183313,50.94777,,50.94777,3.1314
Belgium,BE,,Ronse,183397,50.7505367,,50.7505367,3.6005095
Belgium,BE,,Rotselaar,183497,50.9536709,,50.9536709,4.7183791
Belgium,BE,,Rouvroy,183535,49.5333333,,49.5333333,5.4833333
Belgium,BE,,Ruiselede,183593,51.0413098,,51.0413098,3.3970513
Belgium,BE,,Rumes,183607,50.5540194,,50.5540194,3.3055671
Belgium,BE,,Rumst,183613,51.08036,,51.08036,4.42163
Belgium,BE,,Saint-Ghislain,183731,50.4491086,,50.4491086,3.8183757
Belgium,BE,,Saint-Hubert,183739,50.0260067,,50.0260067,5.3727272
Belgium,BE,,Saint-Léger,183765,49.6119564,,49.6119564,5.6566551
Belgium,BE,,Saint-Nicolas,183781,51.15,,51.15,4.1333333
Belgium,BE,,Sainte-Ode,183715,50.0166667,,50.0166667,5.5166667
Belgium,BE,,Schelle,184001,51.125843,,51.125843,4.341279
Belgium,BE,,Schilde,184022,51.2407352,,51.2407352,4.5834231
Belgium,BE,,Schoten,184108,51.2497532,,51.2497532,4.4977063
Belgium,BE,,Seneffe,184192,50.53272,,50.53272,4.25652
Belgium,BE,,Seraing,184207,50.5833333,,50.5833333,5.5
Belgium,BE,,Silly,184257,50.647385,,50.647385,3.924992
Belgium,BE,,Sint-Amands,184275,51.05595,,51.05595,4.20946
Belgium,BE,,Sint-Genesius-Rode,184306,50.74594,,50.74594,4.35753
Belgium,BE,,Sint-Gillis-Waas,184313,51.21972,,51.21972,4.12454
Belgium,BE,,Sint-Katelijne-Waver,184353,51.0666667,,51.0666667,4.5333333
Belgium,BE,,Sint-Laureins,184362,51.2404591,,51.2404591,3.5259689
Belgium,BE,,Sint-Lievens-Houtem,184369,50.921313,,50.921313,3.857646
Belgium,BE,,Sint-Martens-Latem,184383,51.0195018,,51.0195018,3.6375888
Belgium,BE,,Sint-Niklaas,184393,51.15,,51.15,4.1333333
Belgium,BE,,Sint-Pieters-Leeuw,184411,50.7798,,50.7798,4.24368
Belgium,BE,,Sint-Truiden,184429,50.8157248,,50.8157248,5.1862508
Belgium,BE,,Soignies,184546,50.5764245,,50.5764245,4.0706869
Belgium,BE,,Sombreffe,184563,50.528452,,50.528452,4.603259
Belgium,BE,,Somme-Leuze,184567,50.3399089,,50.3399089,5.3700431
Belgium,BE,,Soumagne,184600,50.6322821,,50.6322821,5.7361037
Belgium,BE,,Spa,184631,"",,"",""
Belgium,BE,,Sprimont,184676,50.5095,,50.5095,5.662658
Belgium,BE,,St. Vith,2675198,50.285469,,50.285469,6.121359
Belgium,BE,,Stabroek,184691,51.3322222,,51.3322222,4.3727778
